date	prec	tmax	tmin
19810217	0	30.3	19.1
19810218	0	30	18.1
19810219	0	30.5	17.1
19810220	0	33.3	18.5
19810221	0	33.2	19.5
19810222	0	30.7	21.9
19810223	0	30.2	20.1
19810224	0	29.6	21.6
19810225	0	29.9	21.2
19810226	0	29.6	20.5
19810227	0	31.1	19.4
19810228	0	31.3	21
19810301	0	30.6	22.1
19810302	0	31.1	22.4
19810303	0	32.4	23
19810304	0	31.2	22.3
19810305	0	30.2	21.8
19810306	0	30.3	22.7
19810307	0	30.8	22.5
19810308	0	31	22.7
19810309	0	31.7	23.2
19810310	0	32.6	23.9
19810311	0	32.2	24.7
19810312	0	32.1	24.2
19810313	0	31.4	25.6
19810314	0	31.1	25.3
19810315	0	31.2	24.8
19810316	0	31.3	23
19810317	0	31	23.2
19810318	0	31.6	22.8
19810319	0	31.7	23.4
19810320	0	32.1	23.5
19810321	0	32.3	23.9
19810322	0	32.1	24.4
19810323	0	31.2	24.9
19810324	2.5	32.5	23.3
19810325	0	33.3	27.2
19810326	0	32.6	26.3
19810327	0	32.9	26.2
19810328	0.2	33	25.4
19810329	0	32.7	24.7
19810330	0	32.5	23.9
19810331	0	32.6	24.4
19810401	0	33.3	25.1
19810402	0	33.2	26.4
19810403	0	33.1	26.6
19810404	0	32.7	24.8
19810405	0	34.5	25.8
19810406	0	34.2	26
19810407	0	33.9	25.9
19810408	0	34.6	25.4
19810409	0	33.2	24.8
19810410	0	33.6	24.2
19810411	0	33.2	26.4
19810412	0	33.6	26.3
19810413	0	33.6	26.7
19810414	0	34.7	27.2
19810415	0	39.4	27.6
19810416	0	39.4	28.5
19810417	0	35.6	28.6
19810418	0	36	28.4
19810419	0	36.7	27.9
19810420	0	34.1	27.7
19810421	0	34.5	28.3
19810422	0	36.2	27.9
19810423	0	34.3	27.7
19810424	0	34.1	26.4
19810425	0	33.8	26.1
19810426	0	33.6	26.8
19810427	0	33.6	25.8
19810428	0	33.1	26
19810429	0	34	26.8
19810430	0	34.3	27.7
19810501	0	34.5	27.3
19810502	0	33.7	26.1
19810503	0	34.6	27.4
19810504	0	35.1	27.7
19810505	0	34.6	27.4
19810506	0	34.7	28.1
19810507	39.6	34.9	22.7
19810508	0	32.6	25.9
19810509	0	34	26.8
19810510	0	34.6	26.5
19810511	0	34.3	27.1
19810512	0	35.3	26.2
19810513	0	34.6	27.7
19810514	0	36.6	27.7
19810515	0	35.4	28.2
19810516	0	38.6	29.1
19810517	0	39.1	28.7
19810518	0	38.6	28.3
19810519	0	38.1	29.3
19810520	0	41.6	29.6
19810521	0	39.2	29
19810522	0	42.1	28.8
19810523	0	40.9	28.9
19810524	0	41.6	28.7
19810525	0	40	29
19810526	0	39.5	28.3
19810527	0	35.6	28.7
19810528	0	39.8	28.6
19810529	0	35.6	28.9
19810530	0	34.6	28.4
19810531	0	33.5	28.3
19810601	0	36.2	29.4
19810602	1.5	37.8	26.1
19810603	0.3	40.1	27.7
19810604	0	37.7	27.7
19810605	0	36	28.6
19810606	0	37.4	28.1
19810607	0	38.2	27.7
19810608	0	38	29.5
19810609	0	39.8	28.4
19810610	0	38.8	28.7
19810611	0	39.2	29.2
19810612	4.5	40.1	27.3
19810613	0	39.4	28.7
19810614	0	39	29.5
19810615	0	39.8	29.3
19810616	0	39.6	29
19810617	0	40	28.5
19810618	0	38.6	26.3
19810619	0	37.9	28.7
19810620	0	38	28.2
19810621	0	39.6	29.3
19810622	0	38.5	29.4
19810623	0	37.5	28.8
19810624	0	37.5	28.6
19810625	1.6	39.2	27.7
19810626	1.1	37.6	26.4
19810627	3.7	33.7	24.6
19810628	0	30.8	25.3
19810629	0	33.2	26.7
19810630	0	34.3	27.4
19810701	0	36.7	26
19810702	0	34.7	27.1
19810703	0	36.5	27.9
19810704	0	36.5	28.4
19810705	0	37.1	28
19810706	2.5	37.6	25.1
19810707	0	34.1	26.8
19810708	0	35.6	28.1
19810709	0	37.8	28.7
19810710	0	36.5	27.7
19810711	0	38.4	27.7
19810712	0	38.2	28.4
19810713	0	38.7	28.6
19810714	0.6	37.8	26.1
19810715	9.7	37.1	26.4
19810716	21.1	35.4	23.2
19810717	1.5	33.6	24
19810718	0	34.9	26.2
19810719	0	36.1	27.2
19810720	0	36.6	27.2
19810721	4	37.1	26.2
19810722	2.2	35.6	24.6
19810723	5.2	32	24.1
19810724	22	34.3	23.9
19810725	0.5	33.5	25.6
19810726	5.5	31.1	24.7
19810727	105.8	27.1	23.6
19810728	29.9	33.7	22.7
19810729	7.8	28.2	22.5
19810730	6	32.5	25
19810731	0	34.6	26.1
19810801	2	31.4	25.5
19810802	1.4	31.3	24.7
19810803	7.4	29.1	23.9
19810804	7.4	32.2	24
19810805	1.2	33.1	25.8
19810806	0	32.7	26.2
19810807	0	35.4	27
19810808	0	35.6	26.8
19810809	0	34.6	26.5
19810810	0.6	35.8	26.1
19810811	0	33.1	27
19810812	9.2	33.3	24.4
19810813	1	35	26.3
19810814	0	33.1	26.1
19810815	0.3	35.1	26.2
19810816	12.8	34.1	24.6
19810817	0	34.7	26.4
19810818	12.7	34.9	23.9
19810819	0	33.6	25.2
19810820	12.2	34.6	24
19810821	11.3	33.6	25.1
19810822	0.3	33.7	24.9
19810823	5.8	34.3	25.3
19810824	0.1	34.4	25.8
19810825	0	33.9	26.3
19810826	0	35.6	25.2
19810827	0	33.1	25
19810828	32	34.9	24.2
19810829	11.3	32.6	23.3
19810830	0	33.6	25.6
19810831	0.3	34.2	25.7
19810901	22	33.8	24.3
19810902	3.8	33	24.4
19810903	0.6	32.9	24.6
19810904	0	32.6	25.7
19810905	0	33.5	26.7
19810906	0	33.3	26.5
19810907	0	33.1	25.1
19810908	0	33.1	25.7
19810909	1.3	33.1	24.7
19810910	0	33.3	26.3
19810911	8	31.5	24.9
19810912	11.2	31.5	24.3
19810913	24.1	30.6	24
19810914	0	30.6	24.8
19810915	4.2	31.5	24.9
19810916	0	31.5	25.5
19810917	54.6	32.1	24
19810918	0.2	28.9	24.2
19810919	0.8	33.5	25.2
19810920	0	32.1	25.5
19810921	10.4	33.1	24
19810922	31	32.5	25.2
19810923	9.2	32.1	24.8
19810924	0.8	32.1	25.4
19810925	0	29.5	25.5
19810926	0	33.5	25.8
19810927	0	33.6	27.2
19810928	0	33.9	27.2
19810929	0	35	27.1
19810930	0	32.2	26.6
19811001	0	31.6	25.7
19811002	10.1	34.5	24.7
19811003	0.3	34	25.1
19811004	13.4	34.3	24.6
19811005	17.2	33.6	24
19811006	0.5	32	24.8
19811007	13.3	31.3	24.6
19811008	0	31.5	24.9
19811009	0	32.6	25.8
19811010	0	31.9	26.3
19811011	0	32.6	25.2
19811012	0	31.6	24.4
19811013	0	33.1	24.7
19811014	3.4	32.1	24.3
19811015	0	31.9	24
19811016	0	33.3	24.2
19811017	0	33.5	24.9
19811018	0	34.1	25.3
19811019	0	32.7	26.1
19811020	0	32.1	24.8
19811021	0	32.9	24.7
19811022	1.4	29.7	25.6
19811023	17.3	30.3	23.6
19811024	21.7	25.9	23.7
19811025	17.4	28.5	23.7
19811026	17.4	29.7	23.8
19811027	41.4	26.7	23.7
19811028	92.3	26.2	23.8
19811029	3.5	27.9	23.7
19811030	0.8	30.6	24.8
19811031	0	30.6	24.7
19811101	0	31.6	25.9
19811102	13.3	30.6	24.1
19811103	4.5	27.1	23.5
19811104	27.2	25.2	22
19811105	1.2	27.4	23.3
19811106	12.7	26.5	23.8
19811107	17	28.3	24
19811108	9.4	30.3	25.3
19811109	6.9	31.2	25.6
19811110	0	31.1	24.8
19811111	0	31.1	24.6
19811112	0	30.6	22.3
19811113	0	30.1	22.9
19811114	0	30.1	24.1
19811115	0.1	30.6	25
19811116	0	30.1	24.1
19811117	0	30.4	23.3
19811118	0	29.9	22.7
19811119	0	29.3	20.1
19811120	0	29.1	18.7
19811121	0	29.7	19.6
19811122	0	29.2	21.5
19811123	0	29	22
19811124	0	29.2	21.6
19811125	0	29.1	18.6
19811126	0	28.6	19.6
19811127	0.2	28.4	22.8
19811128	0	28.4	22.6
19811129	24.4	27.3	22.1
19811130	9.8	28.7	23.6
19811201	45.4	29.4	23.2
19811202	10.7	26.5	22.1
19811203	28.1	26.8	22.3
19811204	17	27.8	23.1
19811205	0	29.1	22.6
19811206	0	28	19.6
19811207	0	27.3	19.1
19811208	0	27.8	18.3
19811209	0	28.1	18.6
19811210	0	28.1	16.9
19811211	0	30.6	17.3
19811212	0	29.7	19.6
19811213	0	28.6	20.5
19811214	4.6	28.6	20.6
19811215	15.6	26.1	21.1
19811216	0	27.8	25.2
19811217	0	28.1	24.8
19811218	0	28.6	24.5
19811219	0.4	28.5	24.3
19811220	0	28.4	23.7
19811221	0	27.9	24.5
19811222	9.8	28.1	24.2
19811223	0	28.4	22.6
19811224	0	28.1	21.2
19811225	0	28.1	22.8
19811226	0	28	21.8
19811227	0	28	20.6
19811228	0	27.8	19.8
19811229	0	27.6	18.8
19811230	0	27.9	19.6
19811231	0	28.8	22.1
19820101	0	28.2	19.7
19820102	0	28	20.5
19820103	0	28.9	20.3
19820104	0	27.9	22.2
19820105	0	28.1	20
19820106	0	27.8	19.9
19820107	0	27.6	20.6
19820108	0	28.1	20.2
19820109	0	28.8	19.8
19820110	0	28.2	19.4
19820111	0	28.2	19.2
19820112	0	28.6	19.3
19820113	0	28.6	19.8
19820114	0	29.1	20.4
19820115	0	28.6	19.7
19820116	0	29.1	19.5
19820117	0	28.3	18.9
19820118	0	29.3	20.2
19820119	0	29.7	20.4
19820120	0	29.1	21.3
19820121	0	29.1	20.3
19820122	0	29.1	20.2
19820123	0	29.1	20.5
19820124	0	29.2	19.9
19820125	0.6	28.6	21.5
19820126	0	29.1	22.5
19820127	0	29.4	23.3
19820128	0	29.1	21.3
19820129	0	28.8	20.5
19820130	0	28.8	20.4
19820131	0.2	28.8	21.5
19820201	0	28.7	20.5
19820202	0	28.6	20.8
19820203	0	29.3	21.9
19820204	0.1	29.5	21.9
19820205	0	30.4	21.6
19820206	0	31	21.6
19820207	0	30.2	21.6
19820208	0	30.6	21.6
19820209	0	30.1	21.6
19820210	0	31.6	21.6
19820211	0	32.1	21.5
19820212	0	31.6	20.6
19820213	0	31	20.5
19820214	0	30.6	20.3
19820215	0	30.6	21.5
19820216	0	30.7	21.5
19820217	0	31	22.1
19820218	0	31.1	21.8
19820219	0	30.6	21.2
19820220	0	30.6	21.2
19820221	0	30.6	21.3
19820222	0	30.6	21.7
19820223	0	30.3	21.7
19820224	0	30.7	22.3
19820225	0	31.1	21.6
19820226	0	30.7	20.6
19820227	0	30.7	22.2
19820228	0	31.8	22.5
19820301	0	33.2	23.1
19820302	0	32	22.8
19820303	0	32.1	22.9
19820304	0	31.1	22.6
19820305	0	31.8	22.6
19820306	0	32.4	23.3
19820307	0	32.7	24.2
19820308	0	33.1	23.8
19820309	0	32.1	23.2
19820310	0	31.8	23.5
19820311	0	31.6	22.8
19820312	0	31.8	23.7
19820313	0	32.4	23
19820314	0	31.6	23
19820315	0	31.1	23.1
19820316	0	31.6	23.5
19820317	0	33.1	22.9
19820318	0	32.1	23.7
19820319	0	31.7	23.2
19820320	0	32.1	22.5
19820321	0	32.1	22.6
19820322	0	32.1	23.5
19820323	0	32.1	23.6
19820324	0	32.9	24.8
19820325	0	33.6	25.6
19820326	0	33.3	25.1
19820327	0	32.9	25.9
19820328	0	32.4	24.5
19820329	0	32.3	25.5
19820330	0	31.8	24.1
19820331	0	33.1	23.7
19820401	0	32.9	25.7
19820402	0	36.8	27.4
19820403	0	37.4	27.9
19820404	0	38	28
19820405	0	38.6	27.5
19820406	0	34.8	26.5
19820407	0	33.6	24.5
19820408	0	33.3	24.4
19820409	0	32.4	24.6
19820410	0	33.5	25
19820411	0	33.1	25.6
19820412	0	33.6	25.2
19820413	0	33.3	25.6
19820414	0	33.4	25.5
19820415	0	33	26
19820416	0	33.6	26.5
19820417	0	33.9	26.7
19820418	0	33.8	27.4
19820419	0	33.7	27.3
19820420	0	33.6	26.9
19820421	0	33.8	27.1
19820422	0	34.1	26.7
19820423	0	33.4	25.9
19820424	0	36.1	26.2
19820425	0	35.1	26.7
19820426	0	36.6	28.3
19820427	0	34.6	26.5
19820428	0	34.2	26.1
19820429	0	34.2	27.5
19820430	1.2	34.1	26.8
19820501	1.8	33	25.4
19820502	0	34.8	26.2
19820503	0	36.3	28.7
19820504	0	39.6	28.4
19820505	0	39.5	28.8
19820506	3	39.8	25.7
19820507	0	38.6	28.8
19820508	0	38.2	28.9
19820509	0	38.3	28.6
19820510	0	34.6	26.9
19820511	0	34.5	27.3
19820512	0	35.4	28.2
19820513	0	36.1	28.5
19820514	0	34.8	28.3
19820515	0	34.6	28.3
19820516	0	34.4	25.6
19820517	0	34.1	26.9
19820518	0	33.6	26.3
19820519	0	33.7	26.4
19820520	0	34.6	26.2
19820521	0	34.5	27.7
19820522	0	33.7	27.4
19820523	0	34.6	27.7
19820524	0	34.8	27.1
19820525	0	34.5	26.7
19820526	0	33.7	26.3
19820527	0	33.8	27.4
19820528	0	35.6	28.5
19820529	0	41.3	29.4
19820530	0	39.2	29.3
19820531	0	37.2	29.9
19820601	0	40.1	28.4
19820602	1.3	40.1	25.7
19820603	0	39.3	26.6
19820604	0	34.1	28.6
19820605	0	41.1	29.2
19820606	0	41.4	30.4
19820607	0	38.7	29.8
19820608	0	40.9	27.7
19820609	26.7	38.7	22.1
19820610	0	33.5	23.9
19820611	0	36	27.9
19820612	1.3	38.6	27.2
19820613	0	37.5	29.2
19820614	0.3	36.8	28.2
19820615	3.3	34.6	26.3
19820616	0	35.5	27.7
19820617	0	35	28.3
19820618	0	36.7	28.1
19820619	60	37.7	23.8
19820620	0	37.4	27.3
19820621	2.4	36.5	26.6
19820622	0	34.5	26.7
19820623	2.1	35.1	26.4
19820624	0	35.1	26.2
19820625	0	37.5	28
19820626	0	37.6	28.1
19820627	0	36.5	27.2
19820628	0	36.9	27.4
19820629	0	36.5	27.3
19820630	0	38.6	28.3
19820701	1	38.7	25.5
19820702	0	38.4	27.6
19820703	0.6	38.8	26.7
19820704	0	37.8	27.1
19820705	11.5	39.1	24.4
19820706	0	34.6	26.6
19820707	0	37.4	27.2
19820708	3.4	37.5	26.7
19820709	0	34.4	26.5
19820710	0	34.6	26.2
19820711	0.3	36.3	25.5
19820712	0	37.6	27.2
19820713	0	36.6	26.3
19820714	0	35.6	25.9
19820715	28.4	35.3	23.6
19820716	0	33	25.6
19820717	0	36.2	27.4
19820718	0	32.2	27.6
19820719	0	33.1	27.8
19820720	0	34.6	28.3
19820721	7.8	35.1	25.9
19820722	0	35.4	27.2
19820723	0	36.6	26
19820724	0	31.7	26.5
19820725	0	32	26.7
19820726	26.9	36.1	23
19820727	0.3	34.2	26.5
19820728	28.4	31	23.4
19820729	0.2	29.6	25.9
19820730	0.6	33.5	26.1
19820731	0.1	34.4	26.2
19820801	0	35.7	26.7
19820802	0.1	34.1	26.1
19820803	0	34.7	26.5
19820804	0	36	26.6
19820805	0	35.9	27.4
19820806	17.8	34.6	23.5
19820807	54.2	33	22.9
19820808	14.3	32.3	23.3
19820809	5.9	33.9	24.2
19820810	14.3	34.6	24.3
19820811	5.7	31.9	24.9
19820812	1.2	32.1	25
19820813	0	31.6	25.8
19820814	0	32.1	26.3
19820815	0	34.7	26.9
19820816	0	36.1	26.7
19820817	16.2	34.8	24.5
19820818	0	31.1	26.4
19820819	0	32.8	26
19820820	5.8	34.9	25
19820821	0.3	36.3	26.2
19820822	6.5	36.8	26.5
19820823	0	33.5	26.4
19820824	0.5	35.6	25.9
19820825	0.2	35.5	26.7
19820826	5	35.5	26
19820827	0	36	26.3
19820828	0	36.7	26.3
19820829	0	35.9	26.3
19820830	0	36.7	27.2
19820831	0	36.9	26.9
19820901	16.6	33.5	23.6
19820902	0	33.1	25.2
19820903	0	34.4	26
19820904	42.6	36.6	22.5
19820905	0	35.8	25.4
19820906	0	36.7	26.7
19820907	0	36.7	25.1
19820908	0	36.5	25.3
19820909	0	36.1	27.6
19820910	0.1	32.6	25.9
19820911	0	35.9	26.7
19820912	0	36.8	27.1
19820913	0	35.2	27.1
19820914	0.6	34.1	26.5
19820915	0	35.4	24.7
19820916	0	34.7	24.4
19820917	0	35.6	25.1
19820918	0	34.3	26.6
19820919	5.6	33.7	24.2
19820920	3.8	30.4	24.5
19820921	0.5	31.1	25.4
19820922	0	34.7	24.9
19820923	13.2	34	24.3
19820924	0	31.9	25.6
19820925	0	30.9	25.7
19820926	0	33.7	25.6
19820927	0	32.8	25.7
19820928	0	33.1	26.1
19820929	0	33.5	26.4
19820930	0	35.6	26.1
19821001	0	35.6	26.6
19821002	0	33.6	23.1
19821003	0	33.3	24.6
19821004	0	32.7	24.6
19821005	5.2	32.5	23.9
19821006	0.2	32	25
19821007	0	32.5	25.3
19821008	0	33.1	24
19821009	0	33.7	25
19821010	0	33.6	25
19821011	0	33.1	24.5
19821012	0	32.9	24.7
19821013	0	33.1	25.3
19821014	0	32.5	25.8
19821015	0.8	33.1	24.5
19821016	0	34.5	25.9
19821017	0	33.2	24.9
19821018	32	33.1	23.7
19821019	0	33.1	23.7
19821020	0	33.1	23.7
19821021	4.6	31.6	24
19821022	0	30.2	25.1
19821023	0	31.5	25.1
19821024	0	32.6	25.4
19821025	0	32.7	24.6
19821026	0	31.3	24.7
19821027	8.5	32.2	24.3
19821028	2.2	28.1	24.3
19821029	7.8	30.6	23.9
19821030	0	31	24.6
19821031	0	31.1	24.7
19821101	11.4	31.2	24.2
19821102	31.3	30.3	23.9
19821103	30	29.5	23.9
19821104	50.4	28.1	23.5
19821105	33.1	27.9	22.7
19821106	19.3	28.4	23.4
19821107	0	30.1	24.6
19821108	6.4	30.1	23.7
19821109	16.5	30.5	24.7
19821110	0	30.6	24.6
19821111	0	31	23.4
19821112	0	31.4	25.3
19821113	0	32	24.7
19821114	0	32.8	24.6
19821115	0	30.9	23.7
19821116	0	31.3	24.1
19821117	17.1	31.2	23.4
19821118	0	30.1	23.7
19821119	0	30.3	24.1
19821120	0	30	22.8
19821121	0	29.2	22.7
19821122	0	30	24.9
19821123	0	30.3	24.5
19821124	0	29.6	22.7
19821125	0	29.7	24.9
19821126	0	29.8	23.4
19821127	3.5	30	24.4
19821128	0	29.9	22.2
19821129	0	29.6	21.8
19821130	0	29.5	23.2
19821201	0	30.1	22.5
19821202	0	29.5	24.2
19821203	0	28.9	24.7
19821204	0	28.6	24.9
19821205	20.4	26.5	22.3
19821206	0	28.7	19.5
19821207	0	28.5	21.1
19821208	0	29.4	22.8
19821209	0	29.2	21.5
19821210	0	28.7	20.3
19821211	0	28.6	21.6
19821212	0	28.5	23.4
19821213	0.2	27.1	20.8
19821214	0	28.8	19.8
19821215	0	29.5	20.7
19821216	0	29.1	21.7
19821217	0.3	29	22.5
19821218	0	29.1	21.7
19821219	0	29.6	21.7
19821220	0	29.3	20.9
19821221	0	29	24.1
19821222	0	29.3	24.2
19821223	0	29.1	21.7
19821224	0	29.3	19.7
19821225	0	29	19.4
19821226	0	29.1	20.6
19821227	0	29	21
19821228	0	29.7	20.4
19821229	0	29.9	24.1
19821230	0	28.9	20.1
19821231	0	28.9	19.1
19830101	0	28.6	19.2
19830102	0	28.8	18.8
19830103	0	29.7	19.3
19830104	0	30.1	19.2
19830105	0	29.5	24.4
19830106	0	28.9	19.6
19830107	0	28.5	20
19830108	0	28.5	18.4
19830109	0	28.8	17.4
19830110	0	28.7	18.2
19830111	0	28.8	17.8
19830112	0	28.3	19.8
19830113	0	28.8	19.5
19830114	0	28.9	19.1
19830115	0	28.7	20.1
19830116	0	28.9	21.9
19830117	0	29.5	21.1
19830118	0	28.6	19.9
19830119	0	29.1	19.3
19830120	0	29.2	19.5
19830121	0	28.9	18.3
19830122	0	28.6	22.5
19830123	0	29.5	23.7
19830124	0	29.8	19.2
19830125	0	28.8	20.3
19830126	0	29.6	20.7
19830127	0	29.4	21.4
19830128	0	29.4	19.9
19830129	0	29.1	19.1
19830130	0	29.6	18.9
19830131	0	29.9	19.9
19830201	0	32.2	20.8
19830202	0	31.4	21.9
19830203	0	32.6	24.6
19830204	0	31.6	24.6
19830205	0	31.6	25.3
19830206	0	30.3	25.5
19830207	0	31	23.7
19830208	0	30.6	25.7
19830209	0	31.4	25.7
19830210	0	30.6	22.4
19830211	0	30.9	21.8
19830212	0	30	21.8
19830213	0	30.6	21.3
19830214	0	30.7	23.2
19830215	0	30.4	21.7
19830216	0	31.3	22.3
19830217	0	31	21
19830218	0	31.5	21.6
19830219	0	31.6	22.1
19830220	0	32.2	22.7
19830221	0	33.4	24.9
19830222	0	32	24.4
19830223	0	33	25.2
19830224	0	33.6	23.9
19830225	0	32.6	24.3
19830226	0	33.7	23.5
19830227	0	33	23.7
19830228	0	32.6	23.8
19830301	0	33	23.2
19830302	0	32.5	22.8
19830303	0	31.6	21.8
19830304	0	31.4	21.5
19830305	0	31.2	21.8
19830306	0	31.7	22.8
19830307	0	31.7	23.5
19830308	0	31.2	23.1
19830309	0	31.4	22.6
19830310	0	31.6	22.7
19830311	0	31.8	21.9
19830312	0	33.1	22
19830313	0	33.6	22.6
19830314	0	36.5	23.6
19830315	0	36.3	23.6
19830316	0	34.9	25.6
19830317	0	36.3	26.8
19830318	0	34	26
19830319	0	33.5	26.5
19830320	0	33.6	26.4
19830321	0	33.5	27.4
19830322	0	34.8	27.8
19830323	0	34.1	26.7
19830324	0	34.1	26.3
19830325	0	33.7	25.6
19830326	0	33.1	24.4
19830327	0	32.3	24.1
19830328	0	33.2	24.7
19830329	0	35.4	26.3
19830330	0	35.7	26.1
19830331	0	34.1	24.6
19830401	0	32.5	23.9
19830402	0	33.1	23.8
19830403	0	33	23.1
19830404	0	33.9	23.4
19830405	0	34	22.9
19830406	0	35.6	23.7
19830407	0	33.3	26.3
19830408	0	33.2	26.7
19830409	0	34.1	27.4
19830410	0	33.8	26.4
19830411	0	34.5	26.7
19830412	0	33.8	26.3
19830413	0	34	27.3
19830414	0	36	27.5
19830415	0	35.8	27.7
19830416	0	35.7	28.1
19830417	0	33.8	27.7
19830418	0	33.5	25.5
19830419	0	33.3	25.6
19830420	0	33.5	25.8
19830421	0	33.1	24.9
19830422	0	33.5	26.3
19830423	0	34.1	27.5
19830424	0	34.1	28.3
19830425	0	35.1	28.9
19830426	0	35.4	27.3
19830427	0	34.4	27
19830428	0	33.8	27.4
19830429	0	33.8	27.4
19830430	0	34.5	28.3
19830501	0	37.7	28.7
19830502	0	36	29.5
19830503	0	38.6	28.9
19830504	0	35.6	28.4
19830505	0	35.6	27.5
19830506	0	34.7	27.4
19830507	0	34.7	28.1
19830508	0	34.5	27.7
19830509	0	34.8	27.9
19830510	0	34.6	28.3
19830511	0	35.6	28.8
19830512	0	35.7	28.3
19830513	0	35.2	27.2
19830514	2.8	36.7	24.2
19830515	0	35.5	28.4
19830516	0	35.2	28.7
19830517	0	36.1	28.8
19830518	0	35	27.2
19830519	0	35.5	29.2
19830520	0	35.3	28.7
19830521	0	37.1	27.1
19830522	0	36.2	29.2
19830523	0	37.2	29.7
19830524	0	38.2	29.8
19830525	5.5	41.5	26.4
19830526	0	38.9	28.5
19830527	0	39.4	27.9
19830528	0	38.5	29
19830529	0	40.6	29
19830530	0	37.8	29.3
19830531	0	43.1	28.9
19830601	0	42.6	30.3
19830602	0	39.1	29.4
19830603	0	42	28.5
19830604	0	39.1	30.2
19830605	52	40.7	24.3
19830606	0	38.1	28.6
19830607	0	38.7	28.5
19830608	0	38.7	27.5
19830609	0	39.6	29.4
19830610	0	39.6	28
19830611	0	36.1	29.5
19830612	0	37.7	27.9
19830613	0	35.4	28.9
19830614	0	35	27.2
19830615	0	34.8	28.5
19830616	0	34.6	26.2
19830617	0	38	29.1
19830618	0	38.5	30
19830619	0	38.1	29.2
19830620	0	38.9	29.8
19830621	5.4	38.8	27.4
19830622	0	39.5	30.2
19830623	0.4	36.6	29.1
19830624	2.3	32.5	24.5
19830625	0	31.7	26.8
19830626	0.4	31.8	28.3
19830627	0	37.4	29
19830628	0	38.8	29.3
19830629	0	38.5	29
19830630	0	37.9	29.4
19830701	5.9	38.2	26.1
19830702	4.2	30.8	24.3
19830703	0	31.2	27
19830704	0	38	28.1
19830705	0	37.1	29
19830706	20.6	37.2	24.4
19830707	0	36.1	27.3
19830708	0	35.1	28.1
19830709	0	37.5	28.3
19830710	20.2	37.6	24.1
19830711	10.4	36.6	25.8
19830712	1.6	35.5	26.6
19830713	0	36.1	27.9
19830714	1.2	34.8	26
19830715	0	34.7	27.4
19830716	1.7	37	28
19830717	0.3	37.5	26.1
19830718	0	35.9	28.5
19830719	1.1	37.6	28.3
19830720	1.2	34.2	26.6
19830721	0	34.9	29.4
19830722	0	36.9	28.1
19830723	0	36.7	27.7
19830724	5.1	33.6	24.8
19830725	0.1	32	25
19830726	0.6	34.7	26.3
19830727	0.5	36.6	24.8
19830728	9.3	34.4	24.7
19830729	0.2	29.6	26.7
19830730	0.9	38.7	25.7
19830731	6.4	35.1	24.9
19830801	1.2	32.5	25.5
19830802	21.6	32.8	23.1
19830803	3.8	32.4	25.7
19830804	11.8	35	23.7
19830805	0	33.4	27.3
19830806	8.2	32.4	23.7
19830807	1.3	31.8	24.9
19830808	1.6	29.6	25.3
19830809	0.6	33.5	25.2
19830810	1.4	32.5	25.1
19830811	24.2	33.3	24.9
19830812	0	34.6	26.8
19830813	0	35.2	27.9
19830814	0	35.8	28.3
19830815	49.6	36.2	24.4
19830816	1.5	36.1	26.2
19830817	1	35	26.6
19830818	2.1	35.8	26.6
19830819	0	35.3	27.7
19830820	0	35.1	27.3
19830821	5.8	34	26.3
19830822	0.4	34.8	24.4
19830823	60.1	35.8	23.9
19830824	0.7	33.8	26.2
19830825	10	34	24.4
19830826	0.4	31.5	25.6
19830827	0	32.2	25.3
19830828	15.3	34.1	23.7
19830829	2.2	32.1	24.1
19830830	65	33.2	23.3
19830831	30	32.3	23.6
19830901	0.4	31.6	25.1
19830902	11.2	32.5	23.4
19830903	0.3	29.6	24.4
19830904	0	32.2	25.5
19830905	0	32.1	25.6
19830906	0	34.1	24.4
19830907	0	34	25.1
19830908	7	33.1	24
19830909	0	33.6	25.9
19830910	30.7	34.6	24.2
19830911	32	32.5	22.9
19830912	26.4	29.7	23.1
19830913	0	31.7	25.1
19830914	0	33	25.3
19830915	2.6	32.6	24.6
19830916	0	32	25.6
19830917	0	31.1	26.1
19830918	9.4	31.8	25.2
19830919	0	33.6	25.6
19830920	0.2	33.8	24.8
19830921	0	31.7	24.3
19830922	3.2	31.6	23.5
19830923	0	29.6	24.8
19830924	0	31.3	26.3
19830925	0.1	32.4	25.5
19830926	0	33.4	26.4
19830927	18.3	34.6	22.4
19830928	0	32.5	25.2
19830929	0	34	26.7
19830930	11.5	35	23.6
19831001	94.1	34.6	22.3
19831002	0	32.5	26
19831003	0	34	26.4
19831004	0	32.8	26.7
19831005	0	33.5	26.3
19831006	0	35.4	26.5
19831007	0	34.4	26.6
19831008	0	34.1	26.9
19831009	0	32.7	26.9
19831010	0	32.3	26.8
19831011	6.4	32.6	24.8
19831012	0	34.5	26.5
19831013	0	33.1	26.3
19831014	0	34.6	26.8
19831015	0	34.2	26.6
19831016	6	35.1	24.5
19831017	0	31.6	26.7
19831018	0	32.5	25.8
19831019	0	31.7	24.5
19831020	1	31.2	24.4
19831021	1.3	30.3	23.4
19831022	0	31.5	21.4
19831023	13.7	31.9	23.5
19831024	54.6	30.4	22.3
19831025	70	25.4	23.4
19831026	88.5	25.5	22.8
19831027	37	25	23.2
19831028	0	27.5	23.7
19831029	0	28.7	24.1
19831030	2.8	30.3	23.8
19831031	32.6	27.7	23.6
19831101	18.9	27.7	23.3
19831102	12	29.5	23.3
