Date	Preci	MinT	MaxT
1979-06-04	0	27.16	38.04
1979-06-05	0	27.74	38.3
1979-06-06	0.3	24.2	38.38
1979-06-07	0	26.02	35.21
1979-06-08	0	26.89	36.48
1979-06-09	0	27.22	37.45
1979-06-10	0	27.48	37.78
1979-06-11	0	27.76	38.06
1979-06-12	0	27.48	38.4
1979-06-13	0	26.42	37.69
1979-06-14	0	27.28	36.42
1979-06-15	0.4	26.52	37.78
1979-06-16	0	26.85	37.6
1979-06-17	0	27.15	37.35
1979-06-18	0	26.97	37.82
1979-06-19	0	27.73	36.05
1979-06-20	0	27.46	37.76
1979-06-21	0	26.99	37.19
1979-06-22	0	25.8	35.67
1979-06-23	0	26.39	35.7
1979-06-24	0	25.99	34.9
1979-06-25	1.8	26.17	34.05
1979-06-26	0	26.77	35.53
1979-06-27	0	26.79	36.8
1979-06-28	0	26.74	37.39
1979-06-29	0	27.44	36.67
1979-06-30	0	26.87	36.64
1979-07-01	0	26.9	36.35
1979-07-02	0	26.76	35.93
1979-07-03	0	25.82	34.9
1979-07-04	0	26.65	36.67
1979-07-05	0	26.92	36.43
1979-07-06	0	26.98	37.03
1979-07-07	0	26.7	37.07
1979-07-08	0	27.01	37.15
1979-07-09	0	27.01	35.96
1979-07-10	0	26.89	36.97
1979-07-11	0	26.8	36.76
1979-07-12	0	26.72	37.19
1979-07-13	0	25.98	36.12
1979-07-14	0	26.53	34.77
1979-07-15	0	26.22	36.11
1979-07-16	0.7	26.18	36.17
1979-07-17	0	26.52	36.93
1979-07-18	0	26.55	36.57
1979-07-19	19.1	24.31	36.18
1979-07-20	0	26.15	34.08
1979-07-21	6.3	26.07	35.15
1979-07-22	0	25.97	35.65
1979-07-23	0	25.94	35.48
1979-07-24	10.8	24.25	34.56
1979-07-25	0	25.71	31.61
1979-07-26	1.1	25.66	33.87
1979-07-27	0	26.28	33.52
1979-07-28	0	26.1	34.86
1979-07-29	0	25.87	33.7
1979-07-30	11	25.88	34
1979-07-31	0	25.87	32.97
1979-08-01	0	26.29	35.56
1979-08-02	6.6	26.01	35.39
1979-08-03	0	26.07	35.1
1979-08-04	0	25.97	34.71
1979-08-05	0	25.96	35.26
1979-08-06	0	25.83	34.99
1979-08-07	0	25.99	34.37
1979-08-08	0	26.55	33.61
1979-08-09	0	26.08	34.27
1979-08-10	0	26.32	35.88
1979-08-11	0	26.16	36
1979-08-12	0	25.8	36.28
1979-08-13	0	26.11	36.57
1979-08-14	0	25.39	36.25
1979-08-15	0	25.91	36.4
1979-08-16	0	25.76	36.29
1979-08-17	0	26.23	36.81
1979-08-18	0	26.05	36.54
1979-08-19	0	26.34	36.34
1979-08-20	0	26.23	35.45
1979-08-21	0	25.58	35.03
1979-08-22	0	26.14	36.19
1979-08-23	0.5	25.85	35.89
1979-08-24	1.1	24.86	35.87
1979-08-25	57.4	23.94	35.94
1979-08-26	2.4	25.36	33.86
1979-08-27	35	24.18	34.44
1979-08-28	32.6	24.31	34.39
1979-08-29	19.3	23.86	32.59
1979-08-30	0	25.04	30.91
1979-08-31	4.9	25.76	32.1
1979-09-01	0	25.25	33.06
1979-09-02	0	25.57	33.68
1979-09-03	0	25.82	34.32
1979-09-04	2.7	24.91	34.52
1979-09-05	19.3	24.19	33.59
1979-09-06	2.4	24.37	32.32
1979-09-07	0	25.3	32.69
1979-09-08	0	24.45	33.49
1979-09-09	9.9	25	32.62
1979-09-10	0.2	24.4	33.48
1979-09-11	3.5	25.35	33.23
1979-09-12	0	25.16	33.25
1979-09-13	1.8	24.95	33.84
1979-09-14	0.1	25.51	33.16
1979-09-15	8.9	24.94	33.47
1979-09-16	7.9	23.61	30.98
1979-09-17	47.3	23.41	27
1979-09-18	0	24.61	31.3
1979-09-19	24.9	24.63	31.98
1979-09-20	19.3	24.04	32.48
1979-09-21	0	24.24	32.33
1979-09-22	3.1	24.54	32.41
1979-09-23	7.1	24.36	30.41
1979-09-24	0	24.79	32.96
1979-09-25	11.2	25.73	33.3
1979-09-26	0.7	24.88	32.48
1979-09-27	0	24.86	32.46
1979-09-28	0	24.71	33.52
1979-09-29	0	24.69	33.39
1979-09-30	0	24.89	33.45
1979-10-01	0	25.15	34.2
1979-10-02	1	24.67	33.68
1979-10-03	0	24.53	33.97
1979-10-04	0	25.32	34.88
1979-10-05	0	24.4	34.94
1979-10-06	0	25.01	34.58
1979-10-07	1.4	25.16	33.91
1979-10-08	0	24.91	33.68
1979-10-09	0	25.37	33.1
1979-10-10	0	24.9	32.89
1979-10-11	0	25.33	32.65
1979-10-12	0	24.58	32.76
1979-10-13	0	24.52	33.49
1979-10-14	7.6	25.37	33.29
1979-10-15	6.6	24.4	32.3
1979-10-16	6.6	24.84	32.18
1979-10-17	0	24.06	31.92
1979-10-18	0	23.51	32.5
1979-10-19	0	23.77	32.13
1979-10-20	0	24.63	32.35
1979-10-21	5.9	24.17	32.65
1979-10-22	12.4	23.5	31.94
1979-10-23	16	23.27	30.21
1979-10-24	39.6	22.89	28.99
1979-10-25	7.5	23.54	29.03
1979-10-26	2.7	23.71	29.75
1979-10-27	1	23.57	29.13
1979-10-28	49.8	23.29	30.14
1979-10-29	1.7	24.38	29.39
1979-10-30	8.4	23.7	31.05
1979-10-31	4.7	23.93	31.45
1979-11-01	0	24.89	31.76
1979-11-02	0	24.18	30.16
1979-11-03	0	24.87	31.56
1979-11-04	5.1	24.84	32.18
1979-11-05	12.8	24.14	30.37
1979-11-06	2.7	23.87	30.92
1979-11-07	1.3	24.59	30.66
1979-11-08	44.8	22.62	29.59
1979-11-09	3.4	22.76	28.58
1979-11-10	4.8	23.56	27.7
1979-11-11	20.7	23.03	29.8
1979-11-12	62.5	23.46	29.08
1979-11-13	30.7	23.29	28.08
1979-11-14	6.7	24.19	28.54
1979-11-15	4.6	23.82	30.25
1979-11-16	8.7	23.33	28.11
1979-11-17	8	23.74	29.65
1979-11-18	100.4	23.61	27.62
1979-11-19	37.2	23.75	27.76
1979-11-20	18.7	23.28	29.17
1979-11-21	20.9	23.68	29.22
1979-11-22	13.2	23.65	29.59
1979-11-23	0.4	23.3	30.37
1979-11-24	2.6	23.16	27.76
1979-11-25	0.5	21.03	28.52
1979-11-26	11.4	22.44	28.59
1979-11-27	0	24.39	29.91
1979-11-28	7	24.03	31
1979-11-29	0.9	23.79	30.51
1979-11-30	1.5	23.92	30.51
1979-12-01	0	24.68	30.92
1979-12-02	0	23.95	31.28
1979-12-03	0	23.73	30.71
1979-12-04	0	23.15	30.48
1979-12-05	32.6	22.77	30.36
1979-12-06	30.5	22.7	28.57
1979-12-07	19.6	22.91	28.36
1979-12-08	10.1	23.24	29.53
1979-12-09	8.7	23.16	28.76
1979-12-10	6.5	23.01	28.96
1979-12-11	18.3	23.01	28.15
1979-12-12	0.3	22.79	28.63
1979-12-13	20.4	23.1	29.05
1979-12-14	8.7	23.62	29.28
1979-12-15	0	22.63	29.95
1979-12-16	0	22.82	30.01
1979-12-17	0	22.99	30.36
1979-12-18	0	21.61	30.21
1979-12-19	0	21.26	29.88
1979-12-20	0	22.45	29.86
1979-12-21	0	23.33	29.98
1979-12-22	0	22.96	30.26
1979-12-23	0.1	22.14	29.94
1979-12-24	1.5	21.78	30.04
1979-12-25	1.8	21.05	27.81
1979-12-26	0	22.52	29.22
1979-12-27	0	21.54	29.47
1979-12-28	0	20.47	29.81
1979-12-29	0	20.67	29.58
1979-12-30	0	20.93	29.56
1979-12-31	0	20.49	29.93
1980-01-01	0	20.21	29.58
1980-01-02	0	19.97	29.49
1980-01-03	0	19.86	29.69
1980-01-04	0	20.2	29.76
1980-01-05	0	20.65	29.85
1980-01-06	0	20.88	30.09
1980-01-07	0.2	20.94	30.21
1980-01-08	0.3	21.18	30.06
1980-01-09	0	21.39	29.97
1980-01-10	0	20.22	29.69
1980-01-11	0	19.37	29.33
1980-01-12	0	20.16	29.2
1980-01-13	0	20.05	29.65
1980-01-14	0	20.64	30.13
1980-01-15	0	20.33	29.34
1980-01-16	0	20.41	30.01
1980-01-17	0	20.65	30.1
1980-01-18	0	20.58	30.28
1980-01-19	0	21.32	29.63
1980-01-20	0	21.38	30.45
1980-01-21	0	21.1	30.26
1980-01-22	0	20.43	29.42
1980-01-23	0	20.13	30.57
1980-01-24	0	19.81	30.43
1980-01-25	0	19.93	30.71
1980-01-26	0	21.72	30.43
1980-01-27	0	20.05	30.49
1980-01-28	0	18.51	30.69
1980-01-29	0	19.22	31.08
1980-01-30	0	19.46	31.28
1980-01-31	0	20.43	31.66
1980-02-01	0	20.01	30.71
1980-02-02	0	21.13	30.64
1980-02-03	0	21.9	30.88
1980-02-04	0	21.86	31.14
1980-02-05	0	20.6	30.91
1980-02-06	0	20.59	31
1980-02-07	0	20.93	31.19
1980-02-08	0	20.96	31.13
1980-02-09	0	21.57	31.33
1980-02-10	0	21.08	31.29
1980-02-11	0	21.28	31.16
1980-02-12	0	20.42	31.12
1980-02-13	0	21.2	31.09
1980-02-14	0	21.17	31.33
1980-02-15	0	21.23	31.75
1980-02-16	0	21.13	30.51
1980-02-17	0	20.97	31.4
1980-02-18	0	20.5	31.8
1980-02-19	0	21.63	31.7
1980-02-20	0	21.3	31.89
1980-02-21	0	21.88	31.78
1980-02-22	0	21.64	32.05
1980-02-23	0	21.03	31.91
1980-02-24	0	19.74	32.31
1980-02-25	0	19.92	32.46
1980-02-26	0	21.53	32.73
1980-02-27	0	21.52	33.06
1980-02-28	0	21.88	32.79
1980-02-29	0	21.7	32.66
1980-03-01	0	21.07	32.6
1980-03-02	0	22.98	33.32
1980-03-03	0	24.1	33.51
1980-03-04	0	23.29	33.07
1980-03-05	0	22.42	32.85
1980-03-06	0	23.01	33.24
1980-03-07	0	24.09	33.56
1980-03-08	0	23.78	33.74
1980-03-09	0	25.66	33.78
1980-03-10	0	25.74	33.64
1980-03-11	0	25.7	33.56
1980-03-12	0	25.41	33.59
1980-03-13	0	23.44	33.32
1980-03-14	0	24.29	33.2
1980-03-15	0	24.43	33.09
1980-03-16	0	22.85	33.18
1980-03-17	0	22.54	33.3
1980-03-18	0	22.25	33
1980-03-19	0	22.58	33.17
1980-03-20	0	21.81	33.31
1980-03-21	0	21.42	33.37
1980-03-22	0	20.34	33.8
1980-03-23	0	22.05	33.72
1980-03-24	0	22.3	34.27
1980-03-25	0	23.35	34.63
1980-03-26	0	22.68	33.88
1980-03-27	0	22.85	33.44
1980-03-28	0	23.23	33.24
1980-03-29	0	25.67	33.89
1980-03-30	15.1	25.64	33.56
1980-03-31	2	25.93	34.35
1980-04-01	0	26.22	34.36
1980-04-02	0	25.94	34.55
1980-04-03	3.4	25.31	34.25
1980-04-04	0	26.04	34.36
1980-04-05	0	26.16	33.1
1980-04-06	0	25.75	33.84
1980-04-07	2.2	25.16	33.68
1980-04-08	16.3	24.89	33.09
1980-04-09	17.2	26.42	33.89
1980-04-10	0	25.99	35.04
1980-04-11	0	26.95	35.93
1980-04-12	0	27.34	35.82
1980-04-13	0	27.07	35.33
1980-04-14	0	27.04	35.15
1980-04-15	0	27.26	35.74
1980-04-16	12.4	28.05	36.73
1980-04-17	4.2	27.03	35.62
1980-04-18	11.9	24.41	34.17
1980-04-19	8.4	25.12	31.38
1980-04-20	10.7	26.16	32.87
1980-04-21	0	27.34	34.65
1980-04-22	0	27.04	35.56
1980-04-23	0	27.65	36.31
1980-04-24	0	27.87	36.07
1980-04-25	0	28.09	36.07
1980-04-26	0	27.14	37.21
1980-04-27	0	28.06	36.49
1980-04-28	12.9	27.65	34.97
1980-04-29	0	27.42	35.2
1980-04-30	0	27.29	35.59
1980-05-01	2.6	26.79	35.39
1980-05-02	11.8	25.73	33.33
1980-05-03	2	26.6	33.27
1980-05-04	0	26.86	34.14
1980-05-05	0	26.76	35.38
1980-05-06	0	27.81	36.55
1980-05-07	0	28.2	37.53
1980-05-08	0	28.4	36
1980-05-09	0	27.79	35.96
1980-05-10	0	27.99	37.14
1980-05-11	0	27.61	36.78
1980-05-12	0	27.67	36.64
1980-05-13	0	27.54	36.34
1980-05-14	0	27.47	36.36
1980-05-15	0	28.09	35.87
1980-05-16	0	27.58	36.02
1980-05-17	0	27.94	37.42
1980-05-18	0	28.04	37.98
1980-05-19	0	28.5	38.77
1980-05-20	0	26.61	38.62
1980-05-21	0	28.16	38.79
1980-05-22	0	26.47	38.87
1980-05-23	0	28.11	38.53
1980-05-24	0	28.17	39.35
1980-05-25	0	28.18	39.47
1980-05-26	0	28.37	40.29
1980-05-27	0	28.1	40.05
1980-05-28	0	29.14	39.69
1980-05-29	0.8	25.1	38.38
1980-05-30	0	26.46	35.2
1980-05-31	0	25.34	36.29
1980-06-01	0	26.76	32.81
1980-06-02	18.2	25.39	34.61
1980-06-03	3.2	26.05	34.51
1980-06-04	0.8	25.64	34.4
1980-06-05	0	26.43	35.67
1980-06-06	0	26.86	35.89
1980-06-07	0	26.38	36.64
1980-06-08	0	26.71	36.57
1980-06-09	0	27.32	36.87
1980-06-10	0	27.31	37.6
1980-06-11	0	27.69	38.14
1980-06-12	4.7	27.57	37.85
1980-06-13	0	27.02	36.94
1980-06-14	0	27.44	36.7
1980-06-15	0	27.07	37.27
1980-06-16	0	27.4	36.2
1980-06-17	0	27.35	36.34
1980-06-18	0	27.58	36.91
1980-06-19	0	27.55	35.61
1980-06-20	0	27.28	36.48
1980-06-21	0	27.66	36.47
1980-06-22	1.2	27.46	35.57
1980-06-23	0	26.64	37.16
1980-06-24	0	26.88	37.5
1980-06-25	0	26.88	37.21
1980-06-26	0	27.4	36.2
1980-06-27	0	27.07	35.23
1980-06-28	0	26.73	35.21
1980-06-29	0	26.98	36.61
1980-06-30	0	26.74	36.94
1980-07-01	0	26.8	35.82
1980-07-02	0	26.66	34.76
1980-07-03	0	26.31	35.04
1980-07-04	0	25.77	36.15
1980-07-05	0	26.79	36.72
1980-07-06	0	27.2	37.22
1980-07-07	0	27.01	37.11
1980-07-08	0	27.2	36.8
1980-07-09	0	27.09	36.53
1980-07-10	0	25.79	36.58
1980-07-11	0	26.39	36.49
1980-07-12	0	26.12	36.8
1980-07-13	0	25.03	36.2
1980-07-14	0.2	25.76	35.91
1980-07-15	6.2	25.74	35.58
1980-07-16	3.4	26.43	35.43
1980-07-17	5.9	25.8	35.35
1980-07-18	0	25.39	35.67
1980-07-19	8.2	24.96	36.05
1980-07-20	0	25.72	34.71
1980-07-21	0	25.84	35.8
1980-07-22	0	25.88	33.84
1980-07-23	0	25.91	33.03
1980-07-24	0	25.88	35.48
1980-07-25	0	26.33	35.76
1980-07-26	0	26.21	36.38
1980-07-27	0	26.39	35.96
1980-07-28	0.1	26.18	35.98
1980-07-29	0	26.22	34.98
1980-07-30	0	26.01	33.84
1980-07-31	0	25.21	34.78
1980-08-01	0	25.72	34.32
1980-08-02	0	25.92	34.19
1980-08-03	0	25.76	34.55
1980-08-04	0	25.48	35.19
1980-08-05	0	25.64	35.09
1980-08-06	0	26.17	35.54
1980-08-07	0	26.08	34.87
1980-08-08	0.7	24.52	36.28
1980-08-09	0	26.04	35.72
1980-08-10	0	25.78	35.55
1980-08-11	10.7	24.78	35.5
1980-08-12	0.4	25.34	34.24
1980-08-13	0	25.79	33.49
1980-08-14	0.2	25.87	35.49
1980-08-15	0	25.41	35.5
1980-08-16	0	25.53	34.75
1980-08-17	0.3	25.26	34.45
1980-08-18	0	25.38	34.73
1980-08-19	0	25.76	34.5
1980-08-20	0	25.84	34.15
1980-08-21	0	25.55	32.78
1980-08-22	0	25.52	34.63
1980-08-23	0	25.38	35.43
1980-08-24	0	25.64	35.47
1980-08-25	0	26.26	35.86
1980-08-26	0	25.37	35.88
1980-08-27	17.1	25.06	34.57
1980-08-28	0	25.59	33.29
1980-08-29	0	25.47	35.36
1980-08-30	0	26.07	35.79
1980-08-31	0	26.01	35.25
1980-09-01	0	26.23	35.94
1980-09-02	0	25.75	36.15
1980-09-03	0	25.44	34.62
1980-09-04	0	25.47	35.08
1980-09-05	0	26.58	35.61
1980-09-06	0	26.42	35.71
1980-09-07	0	26.31	35.36
1980-09-08	0	26.35	35.68
1980-09-09	9	24.44	35.62
1980-09-10	0	25.54	35.55
1980-09-11	0	25.04	35.55
1980-09-12	0.1	25.61	35.04
1980-09-13	0	24.86	35.74
1980-09-14	0	25.39	35.95
1980-09-15	0	25.3	35.92
1980-09-16	0	25.49	35.92
1980-09-17	0	24.99	35.79
1980-09-18	0	24.78	36.65
1980-09-19	15.5	25.19	35.92
1980-09-20	3.2	26.61	36.05
1980-09-21	0	26.19	34.03
1980-09-22	0	24.88	35.6
1980-09-23	0	25.38	34.14
1980-09-24	3.9	25.3	33.75
1980-09-25	15.6	24.39	31.13
1980-09-26	21.3	23.3	30.73
1980-09-27	9.1	24.49	30.96
1980-09-28	0	24.97	33.04
1980-09-29	0	25.32	34.49
1980-09-30	0	25.42	35.42
1980-10-01	0.8	25.61	34.73
1980-10-02	12.4	23.28	34.35
1980-10-03	6.4	24.62	33.32
1980-10-04	43	23.74	34.56
1980-10-05	0	25.8	33.55
1980-10-06	0	25.52	34.21
1980-10-07	0	24.93	34.37
1980-10-08	5.8	25.46	33.82
1980-10-09	14.3	24.67	32.45
1980-10-10	0	24.45	32.06
1980-10-11	6.1	24.02	31.34
1980-10-12	35.3	24.11	29.32
1980-10-13	10.4	24.22	28.28
1980-10-14	0	24.41	31.17
1980-10-15	0	24.81	32.82
1980-10-16	3.5	24.09	30.33
1980-10-17	7.5	23	27.07
1980-10-18	0.6	22.45	29.36
1980-10-19	0	24.75	33.66
1980-10-20	0	25.34	33.69
1980-10-21	0	25.08	32.4
1980-10-22	0	25.4	32.86
1980-10-23	0	25.21	33.19
1980-10-24	4.7	22.94	33.94
1980-10-25	0	24.61	32.85
1980-10-26	0	23.99	32.14
1980-10-27	0	24.08	32.37
1980-10-28	1.9	24.01	30.74
1980-10-29	0.3	22.6	30.96
1980-10-30	0	22.51	31.39
1980-10-31	0	23.08	31.93
1980-11-01	0	23.23	31.75
1980-11-02	0	24.46	31.97
1980-11-03	0	23.44	31.96
1980-11-04	0	23.46	31.65
1980-11-05	0	24.65	32.57
1980-11-06	1	24.04	31.39
1980-11-07	4.2	24.07	31.65
1980-11-08	0	23.51	31.16
1980-11-09	0	22.82	31.39
1980-11-10	0	23.25	31.41
1980-11-11	3.4	23.57	31.08
1980-11-12	2	23.86	29.8
1980-11-13	3.5	23.57	29.88
1980-11-14	4.3	23.72	28.54
1980-11-15	58.4	23.24	28.28
1980-11-16	1.4	23.6	29.42
1980-11-17	65.7	23.1	27.77
1980-11-18	51.2	23.42	27.98
1980-11-19	0.3	23.52	30.07
1980-11-20	0	23.75	29.83
1980-11-21	2.2	23.28	30.52
1980-11-22	0	23.19	30.23
1980-11-23	0.4	23.27	30.36
1980-11-24	0	22.62	30.59
1980-11-25	0	22.15	30.03
1980-11-26	0	22.91	29.72
1980-11-27	0	21.74	29.76
1980-11-28	0	22.11	29.52
1980-11-29	0.2	23.04	29.12
1980-11-30	7.8	21.5	26.54
1980-12-01	9.6	20.98	27.31
1980-12-02	0	20.88	29.27
1980-12-03	0	21.36	29.36
1980-12-04	0.2	21.89	28.32
1980-12-05	2.7	21.19	26.56
1980-12-06	0	22.07	31.33
1980-12-07	0	22.57	30.22
1980-12-08	0	23.23	31.3
1980-12-09	0	22.82	31.59
1980-12-10	4	22.03	31.5
1980-12-11	0	23.03	31.29
1980-12-12	3.9	23.54	31.46
1980-12-13	0	23.44	30.49
1980-12-14	0	23.49	30.65
1980-12-15	0	21.86	30.59
1980-12-16	0	20.25	30.39
1980-12-17	0	22.45	29.35
1980-12-18	30.7	22.42	28.75
1980-12-19	1.9	22.02	28.46
1980-12-20	0	20.91	29.37
1980-12-21	0	20.3	29.51
1980-12-22	0	20.23	29.51
1980-12-23	0	20.69	29.71
1980-12-24	0	21.42	29.62
1980-12-25	0	22.02	30.38
1980-12-26	0	22.19	30.22
1980-12-27	0	22.72	29.97
1980-12-28	0	22.54	30.32
1980-12-29	0	21.79	29.85
1980-12-30	0	22.83	30.51
1980-12-31	0	21.9	29.91
1981-01-01	14.1	22.41	28.75
1981-01-02	5.6	22.69	27.64
1981-01-03	0	22.95	28.93
1981-01-04	0	21.61	29.19
1981-01-05	0	20.31	29.35
1981-01-06	0	19.28	29.54
1981-01-07	0	19.34	29.38
1981-01-08	0	20.41	30.09
1981-01-09	0	21.72	30.45
1981-01-10	0	21.61	30.22
1981-01-11	0	21.02	29.78
1981-01-12	0	20.81	29.72
1981-01-13	0	21.58	29.75
1981-01-14	0	21.2	29.69
1981-01-15	0	22.45	29.61
1981-01-16	0.1	22.07	29.25
1981-01-17	9.3	21.66	27.4
1981-01-18	0	21.84	28.97
1981-01-19	0	21.56	29.81
1981-01-20	0	21.39	29.56
1981-01-21	0	22.18	30.09
1981-01-22	0	20.55	29.93
1981-01-23	0	20.97	29.91
1981-01-24	0	20.94	30.03
1981-01-25	0	20.66	30.31
1981-01-26	0	21.01	30.15
1981-01-27	0	22.13	30.52
1981-01-28	0	21.79	30.34
1981-01-29	0	21.82	30
1981-01-30	0	20.5	30.15
1981-01-31	0	20.2	30.51
1981-02-01	0	19.39	30.7
1981-02-02	0	20.35	30.63
1981-02-03	0	21.33	30.6
1981-02-04	0	21.35	30.61
1981-02-05	0	22.08	30.16
1981-02-06	0	22.24	30.71
1981-02-07	0	22.34	30.59
1981-02-08	0	22.34	30.89
1981-02-09	0	22.85	31.32
1981-02-10	0	22.46	31.43
1981-02-11	0	21.88	31.28
1981-02-12	0	21.45	31.17
1981-02-13	0	21.34	31.32
1981-02-14	0	21.31	31.35
1981-02-15	0	21.01	31.44
1981-02-16	0	20.78	31.61
1981-02-17	0	20.75	31.58
1981-02-18	0	20.39	31.28
1981-02-19	0	19.05	31.49
1981-02-20	0	19.54	31.77
1981-02-21	0	20.24	32.1
1981-02-22	0	21.77	32.13
1981-02-23	0	21.23	32.04
1981-02-24	0	22.64	31.72
1981-02-25	0	22.81	31.74
1981-02-26	0	21.52	32.32
1981-02-27	0	20.86	32.45
1981-02-28	0	21.15	32.34
1981-03-01	0	21.77	32.77
1981-03-02	0	23.34	33.06
1981-03-03	0	23.47	33.52
1981-03-04	0	23.09	33.12
1981-03-05	0	23.24	33.07
1981-03-06	0	22.8	32.49
1981-03-07	0	23.73	32.77
1981-03-08	0	23.78	32.68
1981-03-09	0	23.77	33.37
1981-03-10	0	24.44	33.54
1981-03-11	0	25.13	34
1981-03-12	0	23.92	33.71
1981-03-13	0	24.63	33.47
1981-03-14	0	24.63	33.38
1981-03-15	0	24.93	33.45
1981-03-16	0	24.03	33.6
1981-03-17	0	24.03	33.56
1981-03-18	0	23.78	33.53
1981-03-19	0	23.83	33.61
1981-03-20	0	23.84	33.82
1981-03-21	0	24.07	34.22
1981-03-22	0.6	24.73	34.21
1981-03-23	1.7	25.33	34.22
1981-03-24	0	25.48	34
1981-03-25	0	26.55	34.56
1981-03-26	0	26.07	34.58
1981-03-27	0	26.32	34.53
1981-03-28	0	25.29	34.21
1981-03-29	0	25.41	34.26
1981-03-30	0	25.22	34.43
1981-03-31	0	24.75	34.6
1981-04-01	0	25.59	34.7
1981-04-02	0	26.82	34.64
1981-04-03	0	26.37	34.98
1981-04-04	0	25.86	34.78
1981-04-05	0	26.3	35.32
1981-04-06	0	26.54	35.19
1981-04-07	0	26.81	35.3
1981-04-08	0	26.27	35.09
1981-04-09	0	25.97	35.18
1981-04-10	0	24.72	34.72
1981-04-11	0.5	25.88	34.94
1981-04-12	0.7	26.48	35.37
1981-04-13	0	26.3	35.29
1981-04-14	0	26.69	35.3
1981-04-15	0	27.35	37.06
1981-04-16	0	27.57	37.62
1981-04-17	0	27.3	37.2
1981-04-18	0	26.74	36.38
1981-04-19	0	26.96	35.92
1981-04-20	0	27.09	36.11
1981-04-21	0	27.28	36.87
1981-04-22	0	27.46	37.43
1981-04-23	0	26.56	36.23
1981-04-24	0	27.01	35.99
1981-04-25	0	26.71	35.46
1981-04-26	0	26.3	35.35
1981-04-27	0	25.77	35.3
1981-04-28	0	25.98	35.21
1981-04-29	0	26.03	35.18
1981-04-30	1.2	27.07	35.54
1981-05-01	0	27.07	34.79
1981-05-02	0	26.57	35.61
1981-05-03	0	27.07	35.74
1981-05-04	0	26.65	35.79
1981-05-05	0	25.94	34.95
1981-05-06	0	25.95	34.87
1981-05-07	20.9	22.89	35.74
1981-05-08	0	25.16	33.9
1981-05-09	0	25.72	34.79
1981-05-10	31.8	25.13	35.3
1981-05-11	2.1	25.68	34.25
1981-05-12	0	25.26	35.33
1981-05-13	0	26.89	35.09
1981-05-14	0	27.12	36.64
1981-05-15	0	27.03	36.15
1981-05-16	0	27.4	37.98
1981-05-17	0	26.03	37.11
1981-05-18	0	27.02	38.03
1981-05-19	0	26.97	38.35
1981-05-20	0	27.69	39.45
1981-05-21	0	27.62	39.13
1981-05-22	0	27.1	38.97
1981-05-23	0	27.33	38.49
1981-05-24	0	27.18	37.93
1981-05-25	0	27.59	36.29
1981-05-26	0	27.51	37.04
1981-05-27	0	27.53	37.08
1981-05-28	8.1	27.09	38.66
1981-05-29	7.3	25.79	36.52
1981-05-30	1.4	26.36	34.88
1981-05-31	0	25.79	34.94
1981-06-01	2.2	26.1	34.84
1981-06-02	0	26.45	34.94
1981-06-03	0	26.76	35.92
1981-06-04	0	26.46	35.23
1981-06-05	0	26.33	34.34
1981-06-06	0	25.73	34.82
1981-06-07	0	25.98	35.23
1981-06-08	0	26.64	35.5
1981-06-09	0	26.88	35.82
1981-06-10	0	26.48	36.53
1981-06-11	0	26.89	37.09
1981-06-12	0	27.09	37.1
1981-06-13	0	26.68	37.09
1981-06-14	0	26.98	36.32
1981-06-15	0	26.97	35.9
1981-06-16	0	26.91	36.68
1981-06-17	0	26.35	36.83
1981-06-18	0	26.18	35.59
1981-06-19	0	26.56	35.6
1981-06-20	0	26.73	36.84
1981-06-21	0	26.6	36.81
1981-06-22	0	26.63	36.27
1981-06-23	0	26.81	36.83
1981-06-24	0	26.18	37.04
1981-06-25	0	26.11	37.17
1981-06-26	0	26.31	35.97
1981-06-27	0	25.93	34.94
1981-06-28	0	25.72	33.92
1981-06-29	0	25.78	34.93
1981-06-30	0	26.02	35.19
1981-07-01	0	25.75	35.34
1981-07-02	0	25.79	35.82
1981-07-03	0	26.11	36.58
1981-07-04	0	26.04	37.03
1981-07-05	0	25.96	37.28
1981-07-06	0	26.38	36.34
1981-07-07	0	25.93	34.62
1981-07-08	0	26.39	36.01
1981-07-09	0	26.76	36.72
1981-07-10	0	25.87	36.48
1981-07-11	0	26.39	37.24
1981-07-12	0	26.12	36.42
1981-07-13	0	26.14	36.12
1981-07-14	0	25.74	36.12
1981-07-15	0	26.39	36.69
1981-07-16	3.2	24.93	36.96
1981-07-17	54.7	23.92	35.72
1981-07-18	3.6	24.71	35.53
1981-07-19	15.6	25.35	35.19
1981-07-20	4	24.52	36.08
1981-07-21	7.6	25.49	35.77
1981-07-22	0	26.07	35.19
1981-07-23	1.3	24.68	34.36
1981-07-24	0	25.65	33.54
1981-07-25	0	26.16	35.41
1981-07-26	0	25.66	33.09
1981-07-27	23.2	24.56	33.73
1981-07-28	39	23.56	35.02
1981-07-29	18.4	24.23	29.36
1981-07-30	6.9	25.15	32.38
1981-07-31	0.2	25.4	33.65
1981-08-01	0	25.04	32.31
1981-08-02	0	25.14	33.11
1981-08-03	0	25.12	33.29
1981-08-04	0	25.38	34.88
1981-08-05	0	26.02	34.4
1981-08-06	0	25.62	35.29
1981-08-07	0	25.73	35.51
1981-08-08	0	25.92	35.83
1981-08-09	0	25.55	35.04
1981-08-10	0	26.24	35.17
1981-08-11	10.6	25.97	34.55
1981-08-12	7.1	25.23	33.84
1981-08-13	0	25.4	35.23
