date	prec	tmin	tmax	srad
19960120	0	21	35	22.7
19960121	0	19.6	36.5	22.7
19960122	0	20	36.4	23.3
19960123	0	20	37.5	24.6
19960124	0	18.9	36.9	24.3
19960125	0	18.5	37.5	24.2
19960126	0	19.1	37.8	18.8
19960127	0	19.6	37.4	22.8
19960128	0	20.4	39.1	24.7
19960129	0	22.5	37.6	24.6
19960130	0	18.9	37.4	24.3
19960131	0	18.6	39.4	24.8
19960201	0	18.7	38	24.9
19960202	0	18.6	37.9	24.6
19960203	0	19.5	38.9	24.4
19960204	0	19.6	39	23.4
19960205	0	20	37.2	23.8
19960206	0	19.4	38.6	24.3
19960207	0	18.7	38.6	24.3
19960208	0	17.7	38.4	24.5
19960209	0	17.6	37.6	23.4
19960210	0	18.5	39	21.2
19960211	0	21.6	38.8	24.5
19960212	0	22.2	38.1	22.3
19960213	0	22.7	37.5	20
19960214	0	21.6	38.4	22.1
19960215	0	21.1	38.4	24.6
19960216	0	23.3	38.6	23.6
19960217	0	21.3	39	24.4
19960218	0	20.2	37.6	24
19960219	0	21.7	36.1	21.5
19960220	0	20.5	35.4	23.5
19960221	0	20.8	37.5	22.4
19960222	0	22.1	37.1	21
19960223	0	20.1	38.2	25
19960224	0	20.4	40.5	25.1
19960225	0	18.9	38.7	24.2
19960226	0	22	37.5	21.5
19960227	0	24.8	39.1	20.5
19960228	0	23.7	37.1	21.1
19960229	0	22.6	35.1	20.1
19960301	0	20.1	38.2	22
19960302	0	21.1	39.5	22.3
19960303	0	23.9	38	22.6
19960304	0	24.9	37.7	16.2
19960305	0	22.5	38.4	24.2
19960306	0	24.5	38.2	21.2
19960307	1.7	24.7	38.9	24.6
19960308	0	25.7	36.8	16.7
19960309	0	26	37.6	20.9
19960310	0	26.7	37	19
19960311	0	26.4	38.8	20.3
19960312	0	26.2	37.2	19.9
19960313	0	26.4	36.8	19
19960314	0	23.4	34.3	10.9
19960315	0	25.5	36.8	14.8
19960316	0	21.7	39.3	24.8
19960317	0	22.6	39.5	25.3
19960318	0	22	40	25.7
19960319	0	23.7	39.1	25.4
19960320	0	24.4	39.6	24.6
19960321	0	22.4	39	25.3
19960322	0	23.5	38	21.3
19960323	0	24.6	38.6	18.4
19960324	0	24.7	38.5	23.9
19960325	0	24.6	38.1	23.8
19960326	0	23	38.2	22.6
19960327	0	23.6	40.4	20.4
19960328	0	25	39.6	19
19960329	0	24.8	39.6	20.5
19960330	0	22.8	39.5	23.4
19960331	0	22.5	40.4	22.7
19960401	0	24.6	38.6	24.2
19960402	0.5	24.6	38.6	21.5
19960403	0	25.2	37.4	21.4
19960404	0	23.5	38.4	20.6
19960405	0	23.6	38.7	23.6
19960406	0	24.8	38.4	18.6
19960407	0	24.6	37.7	20.7
19960408	0	25	39	22.3
19960409	0	22.6	35.9	14.8
19960410	0	23.1	37.5	23.1
19960411	0	24.4	37.6	21.8
19960412	0	23.7	38.5	23.9
19960413	0	24.6	38.5	19.6
19960414	0	26.5	39	19.5
19960415	0	23.8	34.9	15.7
19960416	32.9	24.8	34.9	16.7
19960417	0	22.7	35.9	19.8
19960418	10.8	26	36.5	19.1
19960419	0	21.7	32.2	15.3
19960420	0	22.4	34	22.4
19960421	2.8	24.8	35.4	15.8
19960422	4.1	21.8	33	22.5
19960423	0	21.7	33.9	22.3
19960424	0	24.6	35	23.1
19960425	0	25.2	35.9	22.6
19960426	0	24.8	35.5	21.7
19960427	0	24.6	34.8	18.4
19960428	0	23	34.2	22
19960429	0	24.5	35.4	18.2
19960430	0	23.9	35.1	20.8
19960501	0	23.2	35.8	24
19960502	0	25.2	35.6	20.4
19960503	0	23.6	36.4	23.6
19960504	0	24.5	36.7	24.1
19960505	0	24.4	36.2	23.7
19960506	0	22.5	36	19.1
19960507	11.1	24.3	37.6	21.8
19960508	5.6	24.3	36.8	17.1
19960509	8.5	25.1	35.3	18.7
19960510	0	20.6	33.5	16.3
19960511	0	22.9	34.4	19.9
19960512	0	23.7	36.5	23.1
19960513	12.7	25	36	21.5
19960514	3.8	24.1	34.6	21.3
19960515	0	21	33.6	19.3
19960516	6.4	23.8	35.2	21.9
19960517	0	20.8	32.4	14.3
19960518	0	23.3	35	22.5
19960519	24.1	24.3	34.8	22.2
19960520	2.4	20.7	32.9	17.2
19960521	0	21.4	34	18
19960522	0	22.9	33.6	19
19960523	0	21.2	32.5	22.1
19960524	0	22.5	32.5	19.5
19960525	9	23.2	32.9	18
19960526	8.5	22.6	33	20.6
19960527	0	21.4	31	13.2
19960528	0	23.2	31.7	15.9
19960529	0	23.8	31	13.4
19960530	0	22	32.1	18.9
19960531	8.5	22.3	31.5	17.7
19960601	0	21.7	32.9	21.4
19960602	24	23	32.6	20.7
19960603	26.4	19.6	30.5	16.5
19960604	12.4	22	30.4	16.1
19960605	0	22.1	32.4	22.5
19960606	48.3	21.2	29.9	15.6
19960607	0	22.4	30.2	17
19960608	0	22.3	31.5	19.7
19960609	9.6	20	29	12.5
19960610	0	19.6	31.4	16.9
19960611	16.9	22.9	31.3	17.8
19960612	0	20.2	30.1	18.6
19960613	0	22.2	32	18.4
19960614	8.2	22.5	33	21.7
19960615	0	20.6	33	20.1
19960616	0	22.6	32.7	20.7
19960617	0	22.6	32.5	17.5
19960618	0	22.6	32.2	18.7
19960619	0	22.5	34.8	22.5
19960620	11.9	23.4	33.5	22.5
19960621	0	21	29	9.8
19960622	0.2	22.9	30.4	17
19960623	0	22.5	31.1	17
19960624	0	23.8	30.2	15.3
19960625	0	22.5	29.2	10.9
19960626	6.3	22	31	19.6
19960627	0	20.9	30.6	19.7
19960628	0	21.8	31.2	20.5
19960629	0	21.5	30.2	18
19960630	25.6	20.1	31	13.7
19960701	0	19.5	26.6	8.9
19960702	0	21.8	28.9	17.8
19960703	0	21.8	30.1	17.4
19960704	0	22.1	32.1	22.1
19960705	40.4	21.2	31	13.5
19960706	0	21.6	29.9	18.3
19960707	3.4	21.4	29.5	15.3
19960708	0	20.9	31.5	19.3
19960709	0	22.4	31.6	14.4
19960710	0	19.6	31	21.2
19960711	0.2	21.1	31	22
19960712	0	21.4	29.4	17.9
19960713	16.8	22.4	30.6	15.4
19960714	0	19.9	28.5	14.5
19960715	10.8	22.1	29.6	18.2
19960716	0	20.4	30	13.6
19960717	0.3	19.5	28.8	14.1
19960718	0	22	30.6	18.6
19960719	3.3	22.1	31.2	16
19960720	0	20.8	31.4	20.5
19960721	0	22.4	30.6	17.9
19960722	0	22	30.4	17.2
19960723	10	19.5	25.5	9.8
19960724	0	20.6	29.4	20.4
19960725	0.9	22.4	29.7	14
19960726	0	22	27	8.8
19960727	0	21.5	27.5	11.6
19960728	0	21.6	28.6	13.8
19960729	0	20.9	27.6	10.3
19960730	0	22	30.4	17
19960731	0	21.9	27.6	11.4
19960801	0	21.7	30.8	20.6
19960802	0	20.5	29.5	15.8
19960803	18.8	21.7	28.6	10.3
19960804	4	20.8	27.8	10.4
19960805	0	20.7	27.7	10.7
19960806	22.1	20.7	30.4	19.6
19960807	0	19.4	28.8	22.1
19960808	0	21.6	30.1	18.3
19960809	5.8	22.1	30.3	16.4
19960810	4.5	22	30	11.8
19960811	0	21	29.8	22.4
19960812	28.7	21.2	30.3	15.1
19960813	0.5	20.9	27.7	10.2
19960814	36.9	22.1	24.8	8.7
19960815	0	21.4	29.1	14.9
19960816	51.6	22.5	28.2	10.7
19960817	0	20.5	29	14.1
19960818	0	21.4	27.9	10.6
19960819	0	21.5	28.5	10.9
19960820	38.1	21.6	29.9	16.3
19960821	35	19.6	29.2	17.1
19960822	0.6	22.5	29	18.8
19960823	12.5	21.7	30.5	21.5
19960824	1.5	22.6	31.2	22.4
19960825	0	21	29.5	14.6
19960826	0	21.3	29	17.3
19960827	0	21.6	25	8.9
19960828	0	21.1	30	18.9
19960829	4.3	21.2	30.4	17.5
19960830	120	19.8	30.3	17.7
19960831	3.5	21.4	27.4	9.4
19960901	25.6	20.5	29.2	16.3
19960902	1.1	19.6	29.6	16.5
19960903	0	22	29	17.4
19960904	9.3	21.4	30.1	18.7
19960905	5.2	20.2	26.7	11.6
19960906	0	21.7	27.7	13
19960907	1.6	20.3	30.9	22.4
19960908	0	21	29.4	11.8
19960909	0	21.6	29.9	17.5
19960910	0.7	21.3	28.5	13.1
19960911	3	20.7	28.4	13.2
19960912	1.5	21.2	29.4	18.8
19960913	7.1	21.6	30.8	22.9
19960914	0	20.3	30.1	14.2
19960915	15.5	20.2	29.6	13
19960916	28.5	20.5	30.1	15.7
19960917	0	20.6	28.4	10.9
19960918	2.1	21.6	29.5	15.5
19960919	0	22.3	30.6	20.3
19960920	0	21.4	31.6	21.4
19960921	4.8	20.8	29.2	10.6
19960922	4.1	21.6	29.9	17.9
19960923	9.4	21.9	32.4	21
19960924	0	19	31.5	21.9
19960925	35.9	20.2	30.6	14.8
19960926	0	19.8	29.2	13.3
19960927	0	20.6	31.8	24.7
19960928	0	21.6	32.2	20.8
19960929	24	21.3	29.6	11.3
19960930	0	20.6	31.5	20.8
19961001	20.7	21.6	31.6	16.7
19961002	6.7	20.5	30.5	17.9
19961003	0	20.4	32.7	23.4
19961004	0	20.8	31.5	23.8
19961005	20.3	19.6	28.2	9.7
19961006	0	20	31.3	24.2
19961007	1.6	21.3	32.1	23.2
19961008	0	19.5	30.9	21.6
19961009	0	21.3	31.6	21.6
19961010	17.6	21	32.5	19.5
19961011	0	21.4	32.4	21
19961012	34.9	20.4	28	10.3
19961013	0.5	20.7	27.6	9.4
19961014	0	20	30	12.8
19961015	0	21.8	32.4	21.3
19961016	0	21.9	32.9	22.4
19961017	5	20.3	31.8	17.4
19961018	0	20.3	30.7	17.6
19961019	4.5	20.8	32.4	19.4
19961020	0	20.7	32.5	21.4
19961021	0.9	21.1	32.4	19.7
19961022	0	20	32.5	22.7
19961023	0	20.3	33.4	23.4
19961024	0	19	33.5	24.2
19961025	0	17.9	34.2	24.6
19961026	0	21.3	33.3	14.9
19961027	0	21	34.4	23.5
19961028	0	19.6	34.3	23.8
19961029	0	19.4	33.2	24.3
19961030	0	16	32.6	24.3
19961031	0	18.4	31.7	22.5
19961101	0	18.5	32.1	20.8
19961102	0	16.6	33	24.5
19961103	0	16.1	32.8	24.4
19961104	0	17.9	32.5	23
19961105	0	16.3	33.3	24.6
19961106	0	17.6	33	23.8
19961107	0	17.3	32.4	22.3
19961108	0	17.1	32.6	22.7
19961109	0	16.7	32.6	24.3
19961110	0	16.1	32.4	24.5
19961111	0	16.4	33.2	24.1
19961112	0	17.4	34	24.1
19961113	0	19	35.2	24.5
19961114	0	18.5	34.6	24.5
19961115	0	17.9	34.4	24.5
19961116	0	18	33.5	24
19961117	0	18.1	33.6	22.6
19961118	0	18.5	33.3	21.5
19961119	0	18.5	33.7	22.6
19961120	0	19.1	34.7	23.3
19961121	0	17.7	35.5	24.7
19961122	0	16.5	34.8	24.6
19961123	0	17.5	35.5	24.8
19961124	0	18.1	35.4	24.3
19961125	0	17.5	35.5	24.4
19961126	0	17.4	35.3	23.4
19961127	0	17	34.2	24.4
19961128	0	15.9	34.3	24.7
19961129	0	17.2	34.4	24.4
19961130	0	20.4	35	23.8
19961201	0	17	35	24.2
19961202	0	17.1	35.2	24.5
19961203	0	16.9	35.5	24.3
19961204	0	17.5	34.9	23.4
19961205	0	19.6	34.2	23
19961206	0	19.2	34.6	23.9
19961207	0	17	35.5	23.2
19961208	0	17.9	34.6	23.2
19961209	0	22.1	34.4	19.9
19961210	0	19.6	35.4	23.4
19961211	0	20.2	36.4	23.5
19961212	0	18	35.8	23.8
19961213	0	17.7	36.2	24.3
19961214	0	18.6	35.7	23.5
19961215	0	18.4	35.8	23.7
19961216	0	17.4	35	23.2
19961217	0	18.2	35.1	23.5
19961218	0	17.6	35.1	23.4
19961219	0	18.9	34.3	23.4
19961220	0	18.6	34.4	22.8
19961221	0	16.4	35.6	23.4
19961222	0	19.5	35.5	22.8
19961223	0	19.8	35.4	23.5
19961224	0	18.1	35.6	23.4
19961225	0	18.3	34.4	22.6
19961226	0	21.2	34.8	22.6
19961227	0	17.4	35.6	23.1
19961228	0	15.9	35.6	23.7
19961229	0	16.9	35.3	22.2
19961230	0	19.8	35.2	23.4
19961231	0	18.8	34.3	23.1
19970101	0	18.4	34	21.3
19970102	0	19.8	36.7	23.5
19970103	0	18.1	34.9	24.2
19970104	0	21	36.5	24.5
19970105	0	16.4	35.7	24.1
19970106	0	16.9	36.5	24.3
19970107	0	18.5	36.4	23.7
19970108	0	20.5	36.2	21.9
19970109	0	20.1	36.2	24.3
19970110	0	19.6	35.6	22.8
19970111	0	22	36.3	21.6
19970112	0	20	36	23.4
19970113	0	19.5	36.8	24.4
19970114	0	21	36	24.6
19970115	0	19.6	36.3	21.5
19970116	0	20	37.4	23.2
19970117	0	19	36.7	24.3
19970118	0	20.6	36.2	24.6
19970119	0	19.2	36.3	24.8
19970120	0	20	34.6	24.1
19970121	0	21.8	34.5	24.4
19970122	0	21.4	35.5	20.4
19970123	0	20	34	17.2
19970124	0	20.4	33.3	16.1
19970125	0	21	33.9	18.3
19970126	0	20.7	34.9	20.5
19970127	0	21.1	35	22.7
19970128	0	18.7	35.5	24.8
19970129	0	18	34.8	24.7
19970130	0	20.2	32.3	24.1
19970131	0	18.7	30.9	24
19970201	0	18.9	30.8	20.7
19970202	0	18.9	32.5	20.6
19970203	0	19.1	33.2	21.4
19970204	0	20.2	34.5	23
19970205	0	20.5	35	23
19970206	0	21.6	34.7	23.2
19970207	0	21.6	34.6	22.7
19970208	0	20.6	34.9	25.5
19970209	0	20.2	34.5	25.2
19970210	0	20.6	34.7	24.5
19970211	0	19.4	34.7	25.1
19970212	0	20.9	33.5	22.6
19970213	0	21.2	33.7	24.2
19970214	0	19.8	33.2	25.6
19970215	0	19.3	34.2	24.7
19970216	0	20.3	34.5	23.2
19970217	0	20.5	35.4	21.6
19970218	0	20.8	36.3	22.9
19970219	0	22.3	36.4	24.8
19970220	0	22	35.8	24
19970221	0	20.4	34.6	22.6
19970222	0	21.6	35.4	22.1
19970223	0	22.1	35.4	19.6
19970224	0	22.5	36.1	17.3
19970225	0	23.6	35.9	11.2
19970226	0	22.9	37	15.8
19970227	0	23.5	38.5	18.3
19970228	0	24.4	37.7	18.4
19970301	0	23.2	36.3	15.9
19970302	0	22.4	30.5	9.2
19970303	0	22.9	32.8	18.1
19970304	0	21.2	33.9	17.8
19970305	0	20.8	34	18.9
19970306	0	21.4	34.4	20.1
19970307	0	21.9	35.4	21.1
19970308	0	23.6	36.6	20.6
19970309	0	24.7	37.4	22
19970310	0	23.3	37.5	23.7
19970311	0	22.6	38.1	24.2
19970312	0	20.3	38.9	25.2
19970313	0	20.1	38.2	23.2
19970314	0	23.3	37.1	24
19970315	0	23.4	38	23.5
19970316	0	24.4	38.9	24.4
19970317	0	25.4	36.6	17.4
19970318	0	24.6	38.3	23.7
19970319	0	24.7	37.5	24.3
19970320	0	22.7	39	20.2
19970321	0	24.8	38.9	17.2
19970322	0	26.6	38.4	22
19970323	0	25.6	35.8	15.5
19970324	0	22.8	36	20.4
19970325	16.5	24.7	36.7	20.4
19970326	0	20.9	32.2	16.1
19970327	2.5	23	34.7	20
19970328	0	22.3	35.4	21.6
19970329	0	24	36	25.6
19970330	0	23.4	33.9	21.1
19970331	0	23.8	34.2	21.7
19970401	30.6	24.3	35.7	19.3
19970402	0	22.9	32.8	17.1
19970403	0	23	35.2	22.4
19970404	0.2	22.8	32.2	16
19970405	0	22.6	33.6	23.5
19970406	0	22.5	37.1	24.6
19970407	0	23.5	36.5	24.6
19970408	0	22.7	35.9	24.1
19970409	0	23.7	38	25.4
19970410	0	25.9	37.4	20.4
19970411	0.7	25.3	32.5	10.8
19970412	0	24.2	33.7	19.2
19970413	0	23.3	35.5	25
19970414	0	23.9	38	25
19970415	0	24.8	38.8	22.7
19970416	0	22.6	38.2	23.7
19970417	0	25	36.7	23.4
19970418	0	23.9	35.8	19.7
19970419	17.7	23	35	20.8
19970420	0.1	23.2	35.2	24.5
19970421	12.3	24.1	36.2	22.3
19970422	0	21.6	27.2	8.9
19970423	0	23.1	32.2	16.9
19970424	0	23.2	34	23.7
19970425	0	24.7	35.4	21.2
19970426	0	23	33.6	23.3
19970427	0	23	33.6	22.1
19970428	0	23.9	33.5	22.9
19970429	0	21.8	31.3	14.4
19970430	0	22	32.8	20.1
19970501	0	23.3	34	20.5
19970502	13	22.6	34.5	21.7
19970503	0	20.6	27.9	9.6
19970504	3.5	20.8	31	12
19970505	0	21.8	31.2	19.8
19970506	4	21.9	32.2	20
19970507	0.6	22.2	31.7	16.5
19970508	0	21.2	31.1	13
19970509	0	22.7	32.2	17.6
19970510	0	23.6	32.5	21.3
19970511	0	23.5	33.2	21.7
19970512	18.6	24	33.9	19.9
19970513	0	19.6	33	23.4
19970514	0	22.4	33.2	23.7
19970515	18.3	23.3	32.5	22.6
19970516	0	21.4	31.9	17.2
19970517	0	21.8	34.9	20.7
19970518	0	21.6	28.6	8.4
19970519	0	22	34.5	23.3
19970520	4.3	21.5	31.4	16.7
19970521	0	21.4	32.9	21.3
19970522	0	23.5	32.2	21.8
19970523	0	22.1	35.5	22.7
19970524	27.3	20.2	33.4	18.3
19970525	0	21.4	34.1	18.5
19970526	0	21.4	33.7	22.6
19970527	7.6	20.6	29.8	14.6
19970528	8	21	31.5	20.9
19970529	0	21.3	32.8	18.5
19970530	1	23.2	33.4	20.1
19970531	0.9	23.5	33	18.6
19970601	0	22.8	32.1	20.9
19970602	8	23	32.5	17
19970603	0	21.2	32.5	17
19970604	29	23.5	31.8	15.9
19970605	2.5	20.5	28.7	14.4
19970606	12.3	22	31.8	21.7
19970607	0	20.9	30.6	14.4
19970608	0	22.6	33	20.2
19970609	0.4	23.5	32	19.6
19970610	20.6	23	31.5	11.9
19970611	2.1	20.5	28	12.4
19970612	26.7	21.4	30	12.3
19970613	11.7	20.9	26.1	9
19970614	2.7	19.1	28.6	13.8
19970615	0	21	29	15.1
19970616	17.8	21	28.6	13.1
19970617	0	20	30.6	21.1
19970618	0	20	32.6	22.3
19970619	0	23.4	29.5	12.9
19970620	0	20.3	31.2	20.2
19970621	0	22.8	31.2	19.3
19970622	30.5	23.4	32	19.7
19970623	10.3	19.9	24.7	8.1
19970624	0	21.9	28.5	10.8
19970625	0	22.4	29.5	17.9
19970626	20.5	22.8	31.3	16.9
19970627	0	20.3	30.4	17.1
19970628	0	21.3	30.5	12.9
19970629	0	22.9	31	17.9
19970630	27.2	19.6	24.8	8.1
19970701	0	21.4	29.5	15.5
19970702	10.2	22.1	27.7	16.5
19970703	0.9	20.8	29	15.9
19970704	0	22.2	28	12.4
19970705	0	21	30.3	18.2
19970706	0	22	29.7	17.6
19970707	0	21.6	28.7	11.9
19970708	0	21.4	30.5	17.2
19970709	1.5	22	31.5	18.7
19970710	0	19.8	30.4	14
19970711	0	21.9	30.2	17.4
19970712	25.7	19.6	27	8.2
19970713	0	21.9	31.9	19.7
19970714	8	21.5	31.4	18.2
19970715	11.4	21	29	11.1
19970716	0	19.8	28.2	10.5
19970717	0	20.6	29.4	18.2
19970718	0	21.2	29.2	14.3
19970719	0	22	29.7	16.1
19970720	10.2	19.7	23.4	8.3
19970721	0.5	19.3	27.3	14.4
19970722	0	20.6	29.6	19.7
19970723	22	21.4	30.6	17.6
19970724	0	20.2	30.5	15.7
19970725	10.2	21.7	31.2	18.4
19970726	0	21.4	30.6	19.1
19970727	0	22	31.1	20.7
19970728	0	22.8	31.4	20.9
19970729	0.3	20.8	25.7	8.4
19970730	9.7	21.2	28.4	11.7
19970731	0	20.4	24.6	8.4
19970801	0	20.3	27.5	10.5
19970802	0	21.5	29.8	17.2
19970803	0	22.6	31.8	15.2
19970804	0	21	32	22.6
19970805	12.6	19.4	29.4	13.3
19970806	0	19.4	28.4	11.4
19970807	0	21.5	30.5	19
19970808	2.3	21.7	28.7	14.1
19970809	21.2	21.2	28.5	10.5
19970810	0	20.4	30	19.3
19970811	0	22.5	30.2	14.6
19970812	2	21.7	29.5	11.8
19970813	12.5	20.5	30	16.6
19970814	1.1	21.3	30.5	19.5
19970815	20.2	20.4	27.5	15.3
19970816	0	22.2	28.8	10.4
19970817	31.8	20.4	27	10.7
19970818	47	20.5	28.6	16.5
19970819	0	21.5	29.2	15.7
19970820	0	21.3	29.6	14.7
19970821	1.3	22	31.6	19.3
19970822	0.9	21.8	31.5	20.5
19970823	0	23	31.5	15.7
19970824	8.4	20.5	27	9.8
19970825	10.5	19.5	29.6	22.4
19970826	3.1	20.2	30.4	17.7
19970827	0	21	30	12.8
19970828	0	20.4	29	12.9
19970829	1.2	20.3	30.6	21.2
19970830	4.9	22.2	31.1	21.6
19970831	5.4	20.4	30	13.9
19970901	0.4	20.9	31.6	20.8
19970902	4.3	22.3	30.3	13.8
19970903	0.9	20.9	29.1	13.8
19970904	11.8	21.9	30	18.1
19970905	31.3	22.3	30.5	15.6
19970906	0	20.6	31.1	17.7
19970907	23.2	20.7	29.5	13.7
19970908	8.4	21.7	26.1	9
19970909	18.8	21.5	31.5	21.5
19970910	4.9	20	29	10.7
19970911	5.2	19.8	27.5	13.7
19970912	0	20.9	32	21.2
19970913	0	20.5	33	23
19970914	0	20.9	31	19
19970915	14	22.4	32	19.9
19970916	10.8	20.5	32.6	22
19970917	36.4	21	32	17.7
19970918	0	21.1	27.8	12
19970919	0	22	30.3	14.5
19970920	15	22.7	33	18.3
19970921	0	21.6	33	24.3
19970922	21.5	22.6	32.4	19.9
19970923	5.7	19.8	28.9	12
19970924	0	20.5	30.5	16.1
19970925	0	21	30	9.9
19970926	0	22.5	31.5	13.4
19970927	20.5	22.1	33	22.4
19970928	1.6	21.4	32	23.8
19970929	2.5	22	33.2	20.6
19970930	0	20.8	31.8	22.6
19971001	0	23	33.6	24.6
19971002	1.4	22.5	34	24.8
19971003	0	20.7	31.4	15.9
19971004	2.5	21.3	30	13
19971005	17.6	20.8	32	20.5
19971006	12.9	21.7	32.5	16.5
19971007	1.6	19.8	31	21.9
19971008	0	20.3	30.2	11.9
19971009	0	22.2	34	16.8
19971010	0	23.2	32.8	20.1
19971011	0	21.5	32.6	21.9
19971012	0	21.8	34	21.9
19971013	0	21.5	32.9	21
19971014	6.2	23	34	22.2
19971015	0	20.8	33.5	23.6
19971016	0	22.7	33.1	23.3
19971017	0	22	32.2	20.1
19971018	0	23	32	14.6
19971019	0	20	32.1	17
19971020	0.2	21.6	33.6	23.1
19971021	1.8	20.4	34.2	23.3
19971022	20.3	20.4	32.3	19.4
19971023	0	20	33.5	25.1
19971024	1.6	21.9	32.3	17.7
19971025	0	21.5	34.3	24.8
19971026	0	21.5	33.5	19.1
19971027	4	21	33.6	22
19971028	0	21.5	34	23.2
19971029	0.8	21.1	34.7	22.3
19971030	2	22	33.1	22.1
19971031	0	21.2	32.5	18.5
19971101	10.3	21.6	33.4	17.1
19971102	0	21.5	32.3	14.8
19971103	0	21.8	33.6	24.8
19971104	0	21.5	33.5	20.5
19971105	0	21.4	32.5	17.7
19971106	1.5	20.2	33.8	22.5
19971107	0	20.5	33.8	20.8
19971108	0	21.2	33.8	21.8
19971109	0	21	34.9	23.5
19971110	0	19.5	35	23.8
19971111	0	18.3	35	24.4
19971112	0	17.1	34.9	24.2
19971113	0	17.3	35.2	24.5
19971114	0	17.5	34.7	25.1
19971115	0	15.5	34.6	24.8
19971116	0	16.7	35.5	25.1
19971117	0	16.9	35.5	24.3
19971118	0	17.5	34.3	24.1
19971119	0	19.1	32.4	23.3
19971120	0	16.6	34	23.8
19971121	0	18.5	34.5	24.4
19971122	0	19	35.4	23.4
19971123	0	16.7	36.5	24.5
19971124	0	17.7	37.5	24.2
19971125	0	18.3	37.4	24.3
19971126	0	20.5	37.4	21.4
19971127	0	21.5	34.1	16.5
19971128	0	22.4	32.4	15.1
19971129	0	19.8	36.2	23.8
19971130	0	19.8	35.6	22.9
19971201	0	20.2	36	24.4
19971202	0	18	36.5	24.1
19971203	0	19	35.4	24.1
19971204	0	18.9	35.5	23.3
19971205	0	18.5	37	24.3
19971206	0	18.3	37	23.1
19971207	0	20.2	35.2	22.9
19971208	0	20	36.5	23.2
19971209	0	19.6	35.9	19.9
19971210	0	19	36	21
19971211	0	18.8	35	22
19971212	0	22.7	33	22
19971213	0	18.4	32.4	22.3
19971214	0	19.5	32.5	20.6
19971215	0	18.4	31.6	17.6
19971216	0	18	34	20.2
19971217	0	18.5	35	19.6
19971218	0	21	35	21.7
19971219	0	19	37.2	22.8
19971220	0	19.3	35.8	21.5
19971221	0	17.5	36	23.8
19971222	0	19.4	36.1	23.4
19971223	0	18.9	36.4	23.4
19971224	0	17	35.5	23.5
19971225	0	18.5	34.5	24.4
19971226	0	18	33.5	23.4
19971227	0	20.3	31.1	19.7
19971228	0	20	31.5	20.8
19971229	0	19.4	33.5	20.7
19971230	0	18.6	34.7	21.6
19971231	0	20.5	34.7	20.2
19980101	0	22.4	35.6	18.1
19980102	0	23.4	35.5	19.2
19980103	0	22.4	37.2	20
19980104	0	19.7	36.2	23.3
19980105	0	19.9	31.2	22.7
19980106	0	18.6	33.3	22.8
19980107	0	16.5	32.4	22.8
19980108	0	18.6	33.2	21.8
19980109	0	20.7	33.6	19.7
19980110	0	20.3	34.5	22.2
19980111	0	17.6	32.2	21.4
19980112	0	18.1	33.2	22.3
19980113	0	18.9	31.9	22.9
19980114	0	19.1	31.2	23.3
19980115	0	18.5	32.9	22
19980116	0	16.8	34.5	22.8
19980117	0	17.4	34.1	23.4
19980118	0	17	34.4	23.7
19980119	0	16.6	34	23.9
19980120	0	17.2	34.7	21.2
19980121	0	17.8	36	21.2
19980122	0	18	35.3	21.6
19980123	0	20.4	36.5	20.4
19980124	0	18.6	36.6	19.4
19980125	0	19.1	38	20.6
19980126	0	21.4	37	22.3
19980127	0	23.4	37.1	23.4
19980128	0	23.5	39.6	24.2
19980129	0	24	38.7	24.3
19980130	0	25.8	38	22.1
19980131	0	24	35.7	23
19980201	0	23.5	36.7	22.4
19980202	0	24	38.8	22.4
19980203	0	24.1	38.5	22.8
19980204	0	24	39.5	22.4
19980205	0	25	40.6	22.7
19980206	0	24.8	40.2	23.6
19980207	0	24.4	40.5	23.8
19980208	0	24.2	39.8	24.9
19980209	0	24.2	37.6	25.2
19980210	0	24.8	38	24.1
19980211	0.6	21	34.5	24.5
19980212	0	24.4	35.6	24
19980213	0	24.7	34	24.5
19980214	0	22.2	33.9	24.9
19980215	0	21.5	34.5	23.6
19980216	0	21.5	35	24
19980217	0	22.6	36	23.1
19980218	0	23	37	23
19980219	0	21	38	24.4
19980220	0	20.4	37.2	24.6
19980221	0	21.5	37.3	22.8
19980222	0	21.4	35.5	22.9
19980223	0	21.8	33.9	22.6
19980224	0	22.7	36.5	21.7
19980225	0	22.2	37.6	18.3
19980226	0	25	37.4	20.1
19980227	0	24.1	39.6	20.3
19980228	0	24.4	38.5	13.8
19980301	0	25.5	38.6	12.6
19980302	0	24.6	37.6	14.4
19980303	0	22.2	36.8	20.6
19980304	0	23.4	36.2	19.6
19980305	0	23.2	35.3	20.3
19980306	0	22.9	35.4	22.3
19980307	0	22.8	35.6	22.3
19980308	0	23.8	35.2	22.4
19980309	0	23.4	36.3	23
19980310	0	23	37.6	22.8
19980311	0	24	38.4	23.1
19980312	0	25.5	38.4	24.5
19980313	0	26.4	38.8	23.3
19980314	0	26.1	38.6	24.3
19980315	0	21	32.7	23.5
19980316	0	23.4	36.1	21.1
19980317	0	22.4	36	17
19980318	0	23.2	35.6	21.4
19980319	0	23.6	36.2	22.9
19980320	0	26.3	35.1	18.8
19980321	0	26.6	37.2	15.6
19980322	0	24	37.7	20
19980323	0	23.5	38.6	19.8
19980324	0	25	39.1	21.5
